nGroups,groupSize,whichGroup,testFrom,testTo,esspi,mean
2,10,1,0,7,NaN,0.000000
2,10,1,0,8,NaN,0.000000
2,10,1,0,9,NaN,0.000000
2,10,1,1,0,NaN,0.000000
2,10,1,1,1,NaN,0.000000
2,10,1,1,2,0.472589,0.014000
2,10,1,1,3,0.462066,0.189000
2,10,1,1,4,0.672417,0.672500
2,10,1,1,5,0.422089,0.120000
2,10,1,1,6,0.651810,0.003000
2,10,1,1,7,1.024656,0.000500
2,10,1,1,8,NaN,0.000000
2,10,1,1,9,0.512078,0.001000
2,10,1,2,0,0.341219,0.001500
2,10,1,2,1,0.627932,0.013000
2,10,1,2,2,0.381937,0.955000
2,10,1,2,3,0.373248,0.027000
2,10,1,2,4,0.587071,0.003500
2,10,1,2,5,NaN,0.000000
2,10,1,2,6,NaN,0.000000
2,10,1,2,7,NaN,0.000000
2,10,1,2,8,NaN,0.000000
2,10,1,2,9,NaN,0.000000
2,10,1,3,0,NaN,0.000000
2,10,1,3,1,NaN,0.000000
2,10,1,3,2,NaN,0.000000
2,10,1,3,3,NaN,0.000000
2,10,1,3,4,NaN,0.000000
2,10,1,3,5,0.625568,0.001500
2,10,1,3,6,0.466076,0.012500
2,10,1,3,7,0.383612,0.028500
2,10,1,3,8,0.647545,0.699500
2,10,1,3,9,0.769983,0.258000
2,10,1,4,0,NaN,0.000000
2,10,1,4,1,1.024656,0.000500
2,10,1,4,2,0.502253,0.016500
2,10,1,4,3,0.380598,0.773000
