nGroups,groupSize,whichGroup,testFrom,testTo,esspi,mean
2,7,0,6,1,0.535415,0.003000
2,7,0,6,2,0.814226,0.012000
2,7,0,6,3,0.776285,0.189000
2,7,0,6,4,0.758411,0.306500
2,7,0,6,5,1.156209,0.422500
2,7,0,6,6,0.500436,0.067000
2,7,1,0,0,1.024656,0.000500
2,7,1,0,1,0.502668,0.003500
2,7,1,0,2,0.374889,0.026000
2,7,1,0,3,0.473388,0.504500
2,7,1,0,4,0.459744,0.331000
2,7,1,0,5,0.609332,0.129000
2,7,1,0,6,0.890819,0.005500
2,7,1,1,0,1.024656,0.000500
2,7,1,1,1,NaN,0.000000
2,7,1,1,2,0.512078,0.001000
2,7,1,1,3,0.735646,0.013000
2,7,1,1,4,0.529500,0.024500
2,7,1,1,5,0.379681,0.069500
2,7,1,1,6,0.387148,0.891500
2,7,1,2,0,NaN,0.000000
2,7,1,2,1,0.344576,0.079500
2,7,1,2,2,0.212320,0.863500
2,7,1,2,3,0.245201,0.052500
2,7,1,2,4,0.801944,0.004500
2,7,1,2,5,NaN,0.000000
2,7,1,2,6,NaN,0.000000
2,7,1,3,0,0.512078,0.001000
2,7,1,3,1,1.072402,0.001500
2,7,1,3,2,0.483955,0.016000
2,7,1,3,3,0.574103,0.233500
2,7,1,3,4,0.759483,0.333000
2,7,1,3,5,0.891365,0.379000
2,7,1,3,6,0.835228,0.036000
2,7,1,4,0,NaN,0.000000
2,7,1,4,1,0.535415,0.003000
2,7,1,4,2,0.814226,0.012000
2,7,1,4,3,0.776285,0.189000
2,7,1,4,4,0.758411,0.306500
2,7,1,4,5,1.156209,0.422500
2,7,1,4,6,0.500436,0.067000
2,7,1,5,0,NaN,0.000000
2,7,1,5,1,1.182970,0.003500
2,7,1,5,2,0.719982,0.027000
2,7,1,5,3,1.391618,0.324000
2,7,1,5,4,0.739127,0.412000
2,7,1,5,5,0.665030,0.219000
2,7,1,5,6,0.475165,0.014500
2,7,1,6,0,1.047974,0.001000
2,7,1,6,1,0.473269,0.066500
2,7,1,6,2,0.336929,0.794500
2,7,1,6,3,0.579664,0.092500
2,7,1,6,4,0.824736,0.029500
2,7,1,6,5,0.813887,0.015000
2,7,1,6,6,1.047974,0.001000
2,8,0,0,0,NaN,0.000000
2,8,0,0,1,NaN,0.000000
2,8,0,0,2,0.423158,0.007000
2,8,0,0,3,0.893981,0.445000
2,8,0,0,4,0.763107,0.296500
