nGroups,groupSize,whichGroup,testFrom,testTo,esspi,mean
2,9,0,7,6,NaN,0.000000
2,9,0,7,7,NaN,0.000000
2,9,0,7,8,NaN,0.000000
2,9,0,8,0,1.072402,0.001500
2,9,0,8,1,0.187421,0.027000
2,9,0,8,2,0.160540,0.311500
2,9,0,8,3,0.167827,0.313000
2,9,0,8,4,0.146384,0.341500
2,9,0,8,5,0.539949,0.005500
2,9,0,8,6,NaN,0.000000
2,9,0,8,7,NaN,0.000000
2,9,0,8,8,NaN,0.000000
2,9,1,0,0,0.080553,0.667000
2,9,1,0,1,0.077764,0.315500
2,9,1,0,2,0.081962,0.016000
2,9,1,0,3,0.341219,0.001500
2,9,1,0,4,NaN,0.000000
2,9,1,0,5,NaN,0.000000
2,9,1,0,6,NaN,0.000000
2,9,1,0,7,NaN,0.000000
2,9,1,0,8,NaN,0.000000
2,9,1,1,0,NaN,0.000000
2,9,1,1,1,NaN,0.000000
2,9,1,1,2,0.512078,0.001000
2,9,1,1,3,NaN,0.000000
2,9,1,1,4,0.451109,0.005500
2,9,1,1,5,0.358359,0.977500
2,9,1,1,6,0.446906,0.012000
2,9,1,1,7,0.651810,0.003000
2,9,1,1,8,1.047974,0.001000
2,9,1,2,0,NaN,0.000000
2,9,1,2,1,NaN,0.000000
2,9,1,2,2,NaN,0.000000
2,9,1,2,3,NaN,0.000000
2,9,1,2,4,NaN,0.000000
2,9,1,2,5,NaN,0.000000
2,9,1,2,6,0.335220,0.012500
2,9,1,2,7,0.109427,0.252500
2,9,1,2,8,0.112414,0.735000
2,9,1,3,0,NaN,0.000000
2,9,1,3,1,NaN,0.000000
2,9,1,3,2,NaN,0.000000
2,9,1,3,3,NaN,0.000000
2,9,1,3,4,NaN,0.000000
2,9,1,3,5,0.440438,0.007000
2,9,1,3,6,0.138368,0.331000
2,9,1,3,7,0.174112,0.468500
2,9,1,3,8,0.112653,0.193500
2,9,1,4,0,0.074549,0.329000
2,9,1,4,1,0.091323,0.625000
2,9,1,4,2,0.103887,0.040000
2,9,1,4,3,0.587071,0.003500
2,9,1,4,4,0.592064,0.002500
2,9,1,4,5,NaN,0.000000
2,9,1,4,6,NaN,0.000000
2,9,1,4,7,NaN,0.000000
2,9,1,4,8,NaN,0.000000
2,9,1,5,0,0.255789,0.002000
2,9,1,5,1,0.259923,0.015000
2,9,1,5,2,0.160944,0.258000
2,9,1,5,3,0.115981,0.373000
2,9,1,5,4,0.168104,0.351500
2,9,1,5,5,1.024656,0.000500
2,9,1,5,6,NaN,0.000000
2,9,1,5,7,NaN,0.000000
2,9,1,5,8,NaN,0.000000
2,9,1,6,0,1.072402,0.001500
2,9,1,6,1,0.187421,0.027000
2,9,1,6,2,0.160540,0.311500
2,9,1,6,3,0.167827,0.313000
2,9,1,6,4,0.146384,0.341500
2,9,1,6,5,0.539949,0.005500
2,9,1,6,6,NaN,0.000000
2,9,1,6,7,NaN,0.000000
2,9,1,6,8,NaN,0.000000
2,9,1,7,0,NaN,0.000000
2,9,1,7,1,NaN,0.000000
2,9,1,7,2,0.512078,0.001000
2,9,1,7,3,NaN,0.000000
2,9,1,7,4,0.405063,0.012500
2,9,1,7,5,0.256364,0.979000
2,9,1,7,6,0.159022,0.007000
2,9,1,7,7,1.024656,0.000500
2,9,1,7,8,NaN,0.000000
2,9,1,8,0,NaN,0.000000
2,9,1,8,1,NaN,0.000000
2,9,1,8,2,NaN,0.000000
2,9,1,8,3,NaN,0.000000
2,9,1,8,4,NaN,0.000000
2,9,1,8,5,0.304033,0.002500
2,9,1,8,6,0.058816,0.028000
2,9,1,8,7,0.126500,0.471000
2,9,1,8,8,0.120234,0.498500
2,10,0,0,0,NaN,0.000000
2,10,0,0,1,NaN,0.000000
2,10,0,0,2,NaN,0.000000
2,10,0,0,3,NaN,0.000000
2,10,0,0,4,NaN,0.000000
2,10,0,0,5,NaN,0.000000
2,10,0,0,6,0.625568,0.001500
2,10,0,0,7,0.279395,0.006000
2,10,0,0,8,0.088185,0.317500
2,10,0,0,9,0.087191,0.675000
2,10,0,1,0,NaN,0.000000
