nGroups,groupSize,whichGroup,testFrom,testTo,esspi,mean
1,11,0,3,9,0.224566,0.195000
1,11,0,3,10,0.201852,0.275000
1,11,0,4,0,NaN,0.000000
1,11,0,4,1,0.145951,0.003500
1,11,0,4,2,0.170359,0.003000
1,11,0,4,3,0.027877,0.057000
1,11,0,4,4,0.222768,0.030500
1,11,0,4,5,0.126001,0.106000
1,11,0,4,6,0.146718,0.152500
1,11,0,4,7,0.196551,0.133000
1,11,0,4,8,0.136288,0.113000
1,11,0,4,9,0.123972,0.167500
1,11,0,4,10,0.096162,0.234000
1,11,0,5,0,NaN,0.000000
1,11,0,5,1,NaN,0.000000
1,11,0,5,2,0.329938,0.006500
1,11,0,5,3,0.428636,0.031500
1,11,0,5,4,0.227674,0.109500
1,11,0,5,5,0.158586,0.330500
1,11,0,5,6,0.302687,0.183000
1,11,0,5,7,0.277179,0.180000
1,11,0,5,8,0.311022,0.089000
1,11,0,5,9,0.356393,0.048500
1,11,0,5,10,0.492634,0.021500
1,11,0,6,0,0.145951,0.003500
1,11,0,6,1,0.236458,0.076000
1,11,0,6,2,0.092902,0.217500
1,11,0,6,3,0.108213,0.343000
1,11,0,6,4,0.077791,0.291000
1,11,0,6,5,0.301544,0.049500
1,11,0,6,6,0.313179,0.018000
1,11,0,6,7,0.625568,0.001500
1,11,0,6,8,NaN,0.000000
1,11,0,6,9,NaN,0.000000
1,11,0,6,10,NaN,0.000000
1,11,0,7,0,0.067645,0.723500
1,11,0,7,1,0.096749,0.186000
1,11,0,7,2,0.035248,0.073000
1,11,0,7,3,0.335841,0.010000
1,11,0,7,4,0.266529,0.007500
1,11,0,7,5,NaN,0.000000
1,11,0,7,6,NaN,0.000000
1,11,0,7,7,NaN,0.000000
1,11,0,7,8,NaN,0.000000
1,11,0,7,9,NaN,0.000000
1,11,0,7,10,NaN,0.000000
1,11,0,8,0,0.152663,0.019500
1,11,0,8,1,0.048647,0.328000
1,11,0,8,2,0.059299,0.437000
1,11,0,8,3,0.210191,0.119000
1,11,0,8,4,0.145069,0.047500
1,11,0,8,5,0.312326,0.003000
1,11,0,8,6,0.022784,0.046000
1,11,0,8,7,NaN,0.000000
1,11,0,8,8,NaN,0.000000
1,11,0,8,9,NaN,0.000000
1,11,0,8,10,NaN,0.000000
1,11,0,9,0,1.024656,0.000500
1,11,0,9,1,0.189183,0.066500
1,11,0,9,2,0.163984,0.095000
1,11,0,9,3,0.146830,0.235500
1,11,0,9,4,0.139684,0.326500
1,11,0,9,5,0.265905,0.140000
1,11,0,9,6,0.281898,0.054500
1,11,0,9,7,0.262794,0.024000
1,11,0,9,8,0.561086,0.005000
1,11,0,9,9,0.026764,0.050500
1,11,0,9,10,0.523475,0.002000
1,11,0,10,0,NaN,0.000000
1,11,0,10,1,NaN,0.000000
1,11,0,10,2,NaN,0.000000
1,11,0,10,3,0.313894,0.005000
1,11,0,10,4,0.505686,0.010500
1,11,0,10,5,0.601248,0.045500
