index_0,sample,entry,value
0,532,5,0.039647689413971454
0,532,6,0.1020538934334074
1,532,0,0.10528945952470545
1,532,1,0.0641312107202526
1,532,2,0.21103499042251544
1,532,3,0.2973545689737794
1,532,4,0.23030906987030625
1,532,5,0.038507486689054016
1,532,6,0.05337321379938671
0,533,0,0.14000001450612878
0,533,1,0.16471710100132164
0,533,2,0.07750909660107502
0,533,3,0.27873853494528333
0,533,4,0.05182334289534862
0,533,5,0.2154418895327993
0,533,6,0.07177002051804332
1,533,0,0.21284406325372318
1,533,1,0.3787277923092924
1,533,2,0.09322943182198398
1,533,3,0.07397951125260871
1,533,4,0.06400106238678452
1,533,5,0.019283735747572084
1,533,6,0.15793440322803498
0,534,0,0.2778619870297294
0,534,1,0.25544191725989523
0,534,2,0.19238944763721882
0,534,3,0.14840650930606342
0,534,4,0.044952677956018344
0,534,5,0.039096247534285464
0,534,6,0.04185121327678947
1,534,0,0.1260206796991847
1,534,1,0.25010923545808667
1,534,2,0.14974119696621274
1,534,3,0.29419045350855366
1,534,4,0.09184843554546429
1,534,5,0.039840202848365286
1,534,6,0.04824979597413285
0,535,0,0.30590589762889775
0,535,1,0.2516144618814553
0,535,2,0.13957207384603698
0,535,3,0.14392625426053934
0,535,4,0.05819976923276726
0,535,5,0.058930329873514084
0,535,6,0.04185121327678947
1,535,0,0.1632930272352856
1,535,1,0.20862174609044798
1,535,2,0.19122868633385137
1,535,3,0.2911686189120845
1,535,4,0.059229820078228954
1,535,5,0.07548065291206975
1,535,6,0.010977448438031948
0,536,0,0.06847601349721105
0,536,1,0.05106932839973323
0,536,2,0.22193672825603367
0,536,3,0.2729193054360425
0,536,4,0.20767438768707347
0,536,5,0.037428196145255194
0,536,6,0.1404960405786509
1,536,0,0.13557279638712172
1,536,1,0.14917120076305812
1,536,2,0.09874580033326842
1,536,3,0.2916349175828855
1,536,4,0.1783270051141932
1,536,5,0.09924512980237571
1,536,6,0.04730315001709745
0,537,0,0.16441534548419437
0,537,1,0.11981430663079493
0,537,2,0.2191892457129455
0,537,3,0.060524712111700685
0,537,4,0.12865553760944445
0,537,5,0.10343247648287532
0,537,6,0.20396837596804476
1,537,0,0.13889869976028052
1,537,1,0.11534762547489062
1,537,2,0.22190543610631608
1,537,3,0.0537229398631171
1,537,4,0.23651116611282283
1,537,5,0.07380218840599934
1,537,6,0.15981194427657353
0,538,0,0.2272166658983292
0,538,1,0.040373784254819085
0,538,2,0.13360455927515397
0,538,3,0.38050197819746384
0,538,4,0.08787554396923197
0,538,5,0.05501174072703216
0,538,6,0.07541572767796975
1,538,0,0.25364349710297607
1,538,1,0.014949111571873078
1,538,2,0.14104381846389608
1,538,3,0.4860664104630225
1,538,4,0.039941913923041195
1,538,5,0.02192711032241468
1,538,6,0.042428138152776435
0,539,0,0.09631983948520499
0,539,1,0.16876934623029965
0,539,2,0.2745045171872159
0,539,3,0.11615813199623654
0,539,4,0.1378217718642219
0,539,5,0.06523923516564431
0,539,6,0.14118715807117668
1,539,0,0.1287177433470772
1,539,1,0.22315119442315515
1,539,2,0.18612918532941686
1,539,3,0.07151754051286657
1,539,4,0.3158299521506329
1,539,5,0.029898509364141183
1,539,6,0.04475587487270988
0,540,0,0.13348971196100853
0,540,1,0.08587315317258637
0,540,2,0.2037484346318956
0,540,3,0.15971257143776602
0,540,4,0.3082451267159874
0,540,5,0.05456093588342014
0,540,6,0.05437006619733594
1,540,0,0.04264298185213697
1,540,1,0.10040328091937537
1,540,2,0.42197755411313465
1,540,3,0.19233919750693948
1,540,4,0.19120956037936424
1,540,5,0.02936597975683561
1,540,6,0.02206144547221351
0,541,0,0.14572395453492365
0,541,1,0.10492887884859627
0,541,2,0.18117989103369658
0,541,3,0.252145415213173
0,541,4,0.21932510086276957
0,541,5,0.08467053463586328
0,541,6,0.012026224870977698
1,541,0,0.04264298185213697
1,541,1,0.12335907284419385
1,541,2,0.14188151097935134
1,541,3,0.3581688430159028
1,541,4,0.26380314338836286
1,541,5,0.05705841652411453
1,541,6,0.013086031395937461
0,542,0,0.11823373738924892
0,542,1,0.04885759633640162
0,542,2,0.28634087693056
0,542,3,0.20194741829039398
0,542,4,0.16209797698337258
0,542,5,0.16995564895211696
0,542,6,0.012566745117905979
1,542,0,0.11927016257101139
1,542,1,0.042944044262047704
1,542,2,0.38886851424188884
1,542,3,0.20428161594458566
1,542,4,0.13472369504545095
1,542,5,0.10838640908633372
1,542,6,0.0015255588486816213
0,543,0,0.1337578052052725
0,543,1,0.05448454439489204
0,543,2,0.2945870769418958
0,543,3,0.1685245343936037
0,543,4,0.19016803972868443
0,543,5,0.1447650004575347
0,543,6,0.013712998878116806
1,543,0,0.09691150789625759
1,543,1,0.04036734657674966
1,543,2,0.3718796144983344
1,543,3,0.21357104470131183
1,543,4,0.11465016247215815
1,543,5,0.13912472679911142
1,543,6,0.02349559705607672
0,544,0,0.14211481277045562
0,544,1,0.14497732186510343
0,544,2,0.1432227179009939
0,544,3,0.25356824191885036
0,544,4,0.1734087252285968
0,544,5,0.1155102631647876
0,544,6,0.02719791715121228
1,544,0,0.02983002568629599
1,544,1,0.08101025416293875
1,544,2,0.34641179588841353
1,544,3,0.21530094575067116
1,544,4,0.12952796845002498
1,544,5,0.17148763455174068
1,544,6,0.026431375509914756
0,545,0,0.06594173142714321
0,545,1,0.11047957067344827
0,545,2,0.10685364693803907
0,545,3,0.11535224653318259
0,545,4,0.16738002727135268
0,545,5,0.07355449239370083
0,545,6,0.36043828476313344
1,545,0,0.05313663452554704
1,545,1,0.26152989310268393
1,545,2,0.18354937240604297
1,545,3,0.09548971351328396
1,545,4,0.13694526574900265
1,545,5,0.10098155319552121
1,545,6,0.1683675675079181
0,546,0,0.05041470501909469
0,546,1,0.2814915398988586
0,546,2,0.17750320232854294
0,546,3,0.25010405570923777
0,546,4,0.11408378340000253
0,546,5,0.09409163359084521
0,546,6,0.032311080053418276
1,546,0,0.05093525687951245
1,546,1,0.1709801492079051
1,546,2,0.17778445479767
1,546,3,0.4591060426567767
1,546,4,0.06357515459729321
1,546,5,0.04686666250763559
1,546,6,0.03075227935320672
0,547,0,0.1765417047015114
0,547,1,0.18040449044413767
0,547,2,0.10824924924925917
0,547,3,0.16666172880345673
0,547,4,0.10067363615913968
0,547,5,0.1898920381331678
0,547,6,0.07757715250932762
1,547,0,0.2963896944678144
1,547,1,0.2293022409275672
1,547,2,0.20788205454382572
1,547,3,0.07124795156850194
1,547,4,0.02058199264861886
1,547,5,0.06664391860696568
1,547,6,0.10795214723670607
0,548,0,0.3062072109277927
0,548,1,0.22074014218088678
0,548,2,0.08106665416733175
0,548,3,0.11775792906927543
0,548,4,0.06709044509944648
0,548,5,0.16169171270497695
0,548,6,0.045445905850290035
1,548,0,0.3970432304354113
1,548,1,0.2615875412258343
1,548,2,0.10498571628734354
1,548,3,0.009634028029576903
1,548,4,0.034425523884587736
1,548,5,0.11254556527805923
1,548,6,0.07977839485918709
0,549,0,0.37027834672130683
0,549,1,0.15097218270581553
0,549,2,0.08739873271198062
0,549,3,0.23615852900298606
0,549,4,0.05245274964350689
0,549,5,0.08281114181382805
0,549,6,0.019928317400576115
1,549,0,0.21104001916341877
1,549,1,0.22650118091377722
1,549,2,0.16621070104397845
1,549,3,0.1623122149042393
1,549,4,0.03204431768782128
1,549,5,0.17892746981370272
1,549,6,0.02296409647306218
0,550,0,0.2990738338307065
0,550,1,0.1946326393657778
0,550,2,0.19900081551842813
0,550,3,0.13154255281840324
0,550,4,0.05631889974546625
0,550,5,0.059711002653791784
0,550,6,0.05972025606742633
1,550,0,0.29346947672654616
1,550,1,0.15833124586020403
1,550,2,0.16469763401905618
1,550,3,0.18776562633748664
1,550,4,0.12421081339123263
1,550,5,0.06282062970196631
1,550,6,0.008704573963507985
0,551,0,0.4109192313301817
0,551,1,0.22726818080842331
0,551,2,0.053060725886947845
0,551,3,0.13212670030096071
0,551,4,0.05505371729775248
0,551,5,0.05798321244260563
0,551,6,0.06358823193312828
1,551,0,0.24816877336335985
1,551,1,0.20745243683533954
1,551,2,0.06095581113476589
1,551,3,0.19586283003634167
1,551,4,0.09753992300200971
1,551,5,0.07272064263378754
1,551,6,0.11729958299439587
0,552,0,0.24808041962046148
0,552,1,0.09046050383596824
0,552,2,0.21633816788636762
0,552,3,0.24563507112367094
0,552,4,0.12737345124199323
0,552,5,0.06639747182608655
0,552,6,0.005714914465451916
1,552,0,0.3169175724923341
1,552,1,0.14214652675596148
1,552,2,0.08927601399741736
1,552,3,0.1494330869251154
1,552,4,0.1632503564480898
1,552,5,0.04603122326325022
1,552,6,0.0929452201178317
0,553,0,0.1561218092649601
0,553,1,0.19022285566413002
0,553,2,0.25362312572235346
0,553,3,0.33541251663130606
0,553,4,0.025575958498035234
0,553,5,0.03094738017361728
0,553,6,0.008096354045597843
1,553,0,0.22824552164575593
1,553,1,0.21955137673362304
1,553,2,0.08745536281825403
1,553,3,0.2275732316207771
1,553,4,0.1760875399608585
1,553,5,0.05239778541127523
1,553,6,0.008689181809456152
0,554,0,0.12560506608682437
0,554,1,0.1489844634518368
0,554,2,0.2458764688049916
0,554,3,0.20590266145735883
0,554,4,0.1936871241834479
0,554,5,0.040194439899643046
0,554,6,0.039749776115897494
1,554,0,0.30523095596777006
1,554,1,0.12484869153138829
1,554,2,0.18130791183556177
1,554,3,0.13625998757368893
1,554,4,0.1359090494193911
1,554,5,0.06956018827053198
1,554,6,0.0468832154016679
0,555,0,0.2961657420474023
0,555,1,0.12967675249122104
0,555,2,0.2448483369424617
0,555,3,0.11463677874528053
0,555,4,0.1654982138475813
0,555,5,0.044512169058014785
0,555,6,0.004662006868038361
1,555,0,0.34143448835042434
1,555,1,0.061738956223862385
1,555,2,0.22728081562537233
1,555,3,0.0714637442648281
1,555,4,0.210877591214228
1,555,5,0.08664468014579213
1,555,6,5.597241754926735E-4
0,556,0,0.24097260051355013
0,556,1,0.07252158979860415
0,556,2,0.2592112893130142
0,556,3,0.12966669173830175
0,556,4,0.2198044912881328
0,556,5,0.05574585552949979
0,556,6,0.022077481818897224
1,556,0,0.3473356797602234
1,556,1,0.08389874484735835
1,556,2,0.17670812665160857
1,556,3,0.08122334963037653
1,556,4,0.23315386419646003
1,556,5,0.06918037603922697
1,556,6,0.00849985887474607
0,557,0,0.12940285477645475
0,557,1,0.05948886374833225
0,557,2,0.1642311176954039
0,557,3,0.1087274589816685
0,557,4,0.272712060093872
0,557,5,0.14389324591081393
0,557,6,0.12154439879345473
1,557,0,0.15852260878168675
1,557,1,0.05205382896800648
1,557,2,0.24009818395340043
1,557,3,0.12681481086017585
1,557,4,0.1439327354196063
1,557,5,0.13766542397188886
1,557,6,0.1409124080452351
0,558,0,0.12847349662254504
0,558,1,0.07653044148586247
0,558,2,0.1105535972232541
0,558,3,0.11641906908729886
0,558,4,0.3059900162340258
0,558,5,0.14235844165004083
0,558,6,0.1196749376969729
1,558,0,0.1801835868326695
1,558,1,0.12410372204161628
1,558,2,0.11621279055194096
1,558,3,0.15521910164052596
1,558,4,0.16993579319668356
1,558,5,0.15462925791270277
1,558,6,0.09971574782386072
0,559,0,0.14607906473882143
0,559,1,0.12273338316426746
0,559,2,0.21759779287562708
0,559,3,0.07240871997364501
0,559,4,0.20495215153403767
0,559,5,0.0765738692649726
0,559,6,0.15965501844862856
1,559,0,0.020375879386579695
1,559,1,0.054006329817415946
1,559,2,0.5008694706567325
1,559,3,0.07319141942022221
1,559,4,0.27335385059038586
1,559,5,0.05027004725277896
1,559,6,0.02793300287588478
0,560,0,0.18587636773194594
0,560,1,0.18770713037102013
0,560,2,0.12868450359863276
0,560,3,0.18635628395441395
0,560,4,0.0813419509475607
0,560,5,0.13516289378018892
0,560,6,0.09487086961623747
1,560,0,0.03743770181904115
1,560,1,0.1785564853823081
1,560,2,0.21621815004030695
1,560,3,0.3948255696719616
1,560,4,0.01323194821319848
1,560,5,0.08593785332816802
1,560,6,0.07379229154501572
0,561,0,0.1475677202616855
0,561,1,0.2350674304978677
0,561,2,0.09704056771345188
0,561,3,0.11905703536124679
0,561,4,0.1187350499779728
0,561,5,0.1493526791012773
0,561,6,0.13317951708649792
1,561,0,0.027770142434745695
1,561,1,0.0767571409548855
1,561,2,0.01491833603353895
1,561,3,0.5734659245132737
1,561,4,0.1655904655804299
1,561,5,0.1066170423797217
1,561,6,0.03488094810340443
0,562,0,0.0778810111039275
0,562,1,0.1147800113786188
0,562,2,0.2848822623135723
0,562,3,0.11551316215325708
0,562,4,0.16901325327382027
0,562,5,0.13920085693793682
0,562,6,0.098729442838867
1,562,0,0.057706448079062354
1,562,1,0.04059931245302717
1,562,2,0.5931101827738541
1,562,3,0.04370291647812996
1,562,4,0.17523766471977
1,562,5,0.04986424723365637
1,562,6,0.03977922826250001
0,563,0,0.14439394951875656
0,563,1,0.05158427551614886
0,563,2,0.23726348592368152
0,563,3,0.16302138508638664
0,563,4,0.1538380298500435
0,563,5,0.1864161422614626
0,563,6,0.0634827318435204
1,563,0,0.13036035183707434
1,563,1,0.019148826397520493
1,563,2,0.21974811585023368
1,563,3,0.0875220257120665
1,563,4,0.18929365397518588
1,563,5,0.2669889474459152
1,563,6,0.08693807878200382
0,564,0,0.20879814175563832
0,564,1,0.1670934547420218
0,564,2,0.030327443738761256
0,564,3,0.1700655234110909
0,564,4,0.20654137347719712
0,564,5,0.13885211617666918
0,564,6,0.07832194669862116
1,564,0,0.1916071907295519
1,564,1,0.1479504300495439
1,564,2,0.11155691718762642
1,564,3,0.26126982000230176
1,564,4,0.14429116282526583
1,564,5,0.05914800647903969
1,564,6,0.0841764727266706
0,565,0,0.1952803726715307
0,565,1,0.16032472276601345
0,565,2,0.05412479557148006
0,565,3,0.15084177800579615
0,565,4,0.1579115441368256
0,565,5,0.1738474426247381
0,565,6,0.10766934422361568
1,565,0,0.17715118580234354
1,565,1,0.1402309908669044
1,565,2,0.09424747455513358
1,565,3,0.1426346422643481
1,565,4,0.22937045875826279
1,565,5,0.14205221265325738
1,565,6,0.07431303509975032
0,566,0,0.08859455817033557
0,566,1,0.17047488022260046
0,566,2,0.04259277372606218
0,566,3,0.19031146148652492
0,566,4,0.11923960055689607
0,566,5,0.2593668308999817
0,566,6,0.12941989493759887
1,566,0,0.07227270801424297
1,566,1,0.16421221974403882
1,566,2,0.07656003455555674
1,566,3,0.2225716939703282
1,566,4,0.13168490903020988
1,566,5,0.18433660472416566
1,566,6,0.14836182996145772
0,567,0,0.06711542942030421
0,567,1,0.03190616022405847
0,567,2,0.19871439395132626
0,567,3,0.11046514402664495
0,567,4,0.03339234264605681
0,567,5,0.4922521730970903
0,567,6,0.06615435663451912
1,567,0,0.14080038355438151
1,567,1,0.08941601235809027
1,567,2,0.18462350770243482
1,567,3,0.2445453140161242
1,567,4,0.04519506217519226
1,567,5,0.25244930395622084
1,567,6,0.04297041623755603
0,568,0,0.0644969699173621
0,568,1,0.08173942852946826
0,568,2,0.19157495028611765
0,568,3,0.10017236970416218
0,568,4,0.2145595503571706
0,568,5,0.21364854216997217
0,568,6,0.13380818903574723
1,568,0,0.03356076429487562
1,568,1,0.04507416422893524
1,568,2,0.25095706288967506
1,568,3,0.22434834521840635
1,568,4,0.21883878176036115
1,568,5,0.16079328080113592
1,568,6,0.06642760080661067
0,569,0,0.017763775003728336
0,569,1,0.004537838693088534
0,569,2,0.23439204505868896
0,569,3,0.07880083579000244
0,569,4,0.24473083265338844
0,569,5,0.09311967702637539
0,569,6,0.326654995774728
1,569,0,0.07406026181496878
1,569,1,0.10327384415288854
1,569,2,0.29486440422626087
1,569,3,0.057097393744852856
1,569,4,0.21107978983322317
1,569,5,0.08681906770458656
1,569,6,0.17280523852321916
0,570,0,0.13265055932697564
0,570,1,0.25988071024064785
0,570,2,0.15379374682543917
0,570,3,0.0988369685139805
0,570,4,0.23048033467185547
0,570,5,0.03225729157364155
0,570,6,0.0921003888474598
1,570,0,0.23911813120560232
1,570,1,0.254540037055
1,570,2,0.059533413736053364
1,570,3,0.12252693457719793
1,570,4,0.181065860585634
1,570,5,0.0356644988828914
1,570,6,0.10755112395762075
0,571,0,0.31433365182751644
0,571,1,0.11216674683734351
0,571,2,0.17817521390493707
0,571,3,0.0988369685139805
0,571,4,0.2244954120070766
0,571,5,0.05555299134428962
0,571,6,0.016439015564856198
1,571,0,0.1664549209483691
1,571,1,0.1608035867059373
1,571,2,0.11877908002642762
1,571,3,0.0637742425346404
1,571,4,0.23981855262819154
1,571,5,0.07686274868360425
1,571,6,0.17350686847282953
0,572,0,0.16398904383841129
0,572,1,0.1913852164785257
0,572,2,0.18820627032983736
0,572,3,0.10477375173391497
0,572,4,0.20624510562021936
0,572,5,0.06635675623849169
0,572,6,0.07904385576059964
1,572,0,0.15889832248982785
1,572,1,0.12217533282175246
1,572,2,0.22665960562571003
1,572,3,0.10848130886482846
1,572,4,0.19730789426290563
1,572,5,0.07035669556471182
1,572,6,0.11612084037026364
0,573,0,0.20533325344110198
0,573,1,0.14029174994965754
0,573,2,0.20183174484580596
0,573,3,0.10477375173391497
0,573,4,0.25360699506166046
0,573,5,0.01899486679705059
0,573,6,0.07516763817080849
1,573,0,0.19838920887935563
1,573,1,0.14931717464940142
1,573,2,0.16120968390818963
1,573,3,0.1240429338706813
1,573,4,0.19599893124753628
1,573,5,0.061218852863438325
1,573,6,0.10982321458139736
0,574,0,0.15130811919375992
0,574,1,0.16380311609878842
0,574,2,0.2002324582108365
0,574,3,0.11976006556388438
0,574,4,0.23465138900722976
0,574,5,0.036470449616817516
0,574,6,0.09377440230868352
1,574,0,0.20728952304667958
1,574,1,0.14558417708716048
1,574,2,0.08222808332277533
1,574,3,0.24038215431851784
1,574,4,0.15347399478003096
1,574,5,0.0463840338153385
1,574,6,0.12465803362949718
0,575,0,0.12855896709699177
0,575,1,0.17554675538806042
0,575,2,0.15117165631692575
0,575,3,0.18530430063630765
0,575,4,0.2828049474563124
0,575,5,0.006983895383928412
0,575,6,0.06962947772147358
1,575,0,0.17406198544418514
1,575,1,0.2762135059058449
1,575,2,0.08481530208853963
1,575,3,0.08880784470238859
1,575,4,0.1884915132197264
1,575,5,0.03725778485675865
1,575,6,0.15035206378255664
0,576,0,0.21181743461045566
0,576,1,0.1471576994161853
0,576,2,0.1294557017800869
0,576,3,0.10549458868907621
0,576,4,0.2770414472627692
0,576,5,0.07826617384842366
0,576,6,0.050766954393002994
1,576,0,0.2237004779766163
1,576,1,0.21799682257041642
1,576,2,0.10593206209371187
1,576,3,0.07526120169851258
1,576,4,0.21092973548000887
1,576,5,0.10192711627132267
1,576,6,0.06425258390941119
0,577,0,0.19132298429373773
0,577,1,0.13274686588737356
0,577,2,0.15644018926466263
0,577,3,0.16183701214500357
0,577,4,0.2429380531482359
0,577,5,0.062108101492655
0,577,6,0.05260679376833149
1,577,0,0.288942822566592
1,577,1,0.1892998295040043
1,577,2,0.17370651585752178
1,577,3,0.10443088022396863
1,577,4,0.15941799581473748
1,577,5,0.03807437046716243
1,577,6,0.04612758556601332
0,578,0,0.19184442043170635
0,578,1,0.14343678891315526
0,578,2,0.10027751043175233
0,578,3,0.1716914158114664
0,578,4,0.28846282554943065
0,578,5,0.057769780122628664
0,578,6,0.046517258739860234
1,578,0,0.2675863708783596
1,578,1,0.17822354797805212
1,578,2,0.14857495209898236
1,578,3,0.14457359060067987
1,578,4,0.1491578800219957
1,578,5,0.035148225962913726
1,578,6,0.07673543245901647
0,579,0,0.2208364728854208
0,579,1,0.12056687708587235
0,579,2,0.19721641946089288
0,579,3,0.11688188919768804
0,579,4,0.24389104983047327
0,579,5,0.04972193306438608
0,579,6,0.050885358475266484
1,579,0,0.21076780758221322
1,579,1,0.1652644863254043
1,579,2,0.19876429700294773
1,579,3,0.1123845961731878
1,579,4,0.17287354819327203
1,579,5,0.04557783488484818
1,579,6,0.09436742983812665
0,580,0,0.16980566364375932
0,580,1,0.07846335343941974
0,580,2,0.2179134372911033
0,580,3,0.1365255895154182
0,580,4,0.276108528188405
0,580,5,0.02171016391721764
0,580,6,0.09947326400467667
1,580,0,0.269591709120295
1,580,1,0.16602154088088011
1,580,2,0.1937108164191293
1,580,3,0.04265837247882259
1,580,4,0.208821776686906
1,580,5,0.020707217761495266
1,580,6,0.09848856665247165
0,581,0,0.1522751499074757
0,581,1,0.1601237050800526
0,581,2,0.15654892701063824
0,581,3,0.08215122500380723
0,581,4,0.2821960096179565
0,581,5,0.06999704699927711
0,581,6,0.09670793638079249
1,581,0,0.22400411152586808
1,581,1,0.20874890816040556
1,581,2,0.18759925620598072
1,581,3,0.0639646777241179
1,581,4,0.20369273339427343
1,581,5,0.036428342680601564
1,581,6,0.07556197030875267
0,582,0,0.19363132695756838
0,582,1,0.14911301909441818
0,582,2,0.18936095188876956
0,582,3,0.06312788879112846
0,582,4,0.28846282554943065
0,582,5,0.06083467951176433
0,582,6,0.055469308206920295
1,582,0,0.24328381692940726
1,582,1,0.1948009002973241
1,582,2,0.20321327798454858
1,582,3,0.09052367010169093
1,582,4,0.13831737301666858
1,582,5,0.07692852668461005
1,582,6,0.052932434985750385
0,583,0,0.23328224342653242
0,583,1,0.16654650426008413
0,583,2,0.18903928658820876
0,583,3,0.038311816784413144
0,583,4,0.28846282554943065
0,583,5,0.07976892340172269
0,583,6,0.004588399989608076
1,583,0,0.2990171974303259
1,583,1,0.16240636437003064
1,583,2,0.2246937127660395
1,583,3,0.08654558717420593
1,583,4,0.17300083848379197
1,583,5,0.041002326716376214
1,583,6,0.013333973059229683
0,584,0,0.21316145309978313
0,584,1,0.13830918263938857
0,584,2,0.15927027468503674
0,584,3,0.09266611763253413
0,584,4,0.28846282554943065
0,584,5,0.00819355539535227
0,584,6,0.0999365909984744
1,584,0,0.2583349756735888
1,584,1,0.17621399238838237
1,584,2,0.17964350766813347
1,584,3,0.12610655480402452
1,584,4,0.1705536095335517
1,584,5,0.0060258083238511895
1,584,6,0.0831215516084679
0,585,0,0.20052524592675325
0,585,1,0.059799080271838556
0,585,2,0.1298150896304593
0,585,3,0.30448322673899836
0,585,4,0.22176945789650382
0,585,5,0.02795700579701535
0,585,6,0.05565089373843138
1,585,0,0.21059682608154207
1,585,1,0.142276874052298
1,585,2,0.0821607098966124
1,585,3,0.16478998720048935
1,585,4,0.26589901923164166
1,585,5,0.03775541570062055
1,585,6,0.09652116783679593
0,586,0,0.20502405340034816
0,586,1,0.07553617645253599
0,586,2,0.242864473925344
0,586,3,0.1425830184900539
0,586,4,0.25763776711632347
0,586,5,0.031478056799364475
0,586,6,0.04487645381603008
1,586,0,0.180247646675235
1,586,1,0.06617746359522819
1,586,2,0.3215090639060972
1,586,3,0.11868204148423411
1,586,4,0.15960729498993065
1,586,5,0.0921208685425832
1,586,6,0.06165562080669152
0,587,0,0.22042263662190248
0,587,1,0.07638545096749244
0,587,2,0.22233409448969843
0,587,3,0.13297524362671898
0,587,4,0.2663286762649173
0,587,5,0.013615061341327561
0,587,6,0.0679388366879428
1,587,0,0.21350856133609214
1,587,1,0.12288747441029044
1,587,2,0.23874395671423623
1,587,3,0.07691268940818083
1,587,4,0.19207598194135933
1,587,5,0.038032911339965156
1,587,6,0.11783842484987571
0,588,0,0.171371603490085
0,588,1,0.25607316117500717
0,588,2,0.12001475298454925
0,588,3,0.1121676120537919
0,588,4,0.11653122820447785
0,588,5,0.10670531330841576
0,588,6,0.11713632878367297
1,588,0,0.07317362205328654
1,588,1,0.070120510186481
1,588,2,0.18664559684180768
1,588,3,0.08536557768871157
1,588,4,0.10311113178160554
1,588,5,0.350329172219335
1,588,6,0.13125438922877267
0,589,0,0.3108677368541342
0,589,1,0.14877742762995977
0,589,2,0.07711138293649578
0,589,3,0.09449092943695392
0,589,4,0.16259451060462632
0,589,5,0.1267838162955684
0,589,6,0.07937419624226155
1,589,0,0.13610634120715254
1,589,1,0.08669452258842426
1,589,2,0.036208090748250335
1,589,3,0.20948062959691274
1,589,4,0.12949161975941811
1,589,5,0.3336971260249353
1,589,6,0.06832167007490667
0,590,0,0.28992369614625946
0,590,1,0.1761575158164883
0,590,2,0.08137830568689375
0,590,3,0.06543851169785773
0,590,4,0.163260328560412
0,590,5,0.09681852519892559
0,590,6,0.12702311689316315
1,590,0,0.12399230361683572
1,590,1,0.08171426388682274
1,590,2,0.04118834944985186
1,590,3,0.1623985510090518
1,590,4,0.2442117107419134
1,590,5,0.18249985410600494
1,590,6,0.1639949671895195
0,591,0,0.0735239627687825
0,591,1,0.1275858629326697
0,591,2,0.104986105398099
0,591,3,0.4084513751724706
0,591,4,0.1332039880199336
0,591,5,0.04612329884776023
0,591,6,0.1061254068602842
1,591,0,0.044678657441329456
1,591,1,0.15141847021986662
1,591,2,0.05584979535708946
1,591,3,0.4800023459956303
1,591,4,0.11155699437575517
1,591,5,0.07863580502907393
1,591,6,0.07785793158125524
0,592,0,0.023614147553528947
0,592,1,0.13413544430520763
0,592,2,0.2361972412950305
0,592,3,0.26809640770800125
0,592,4,0.21576595957171163
0,592,5,0.0336980354303269
0,592,6,0.08849276413619303
1,592,0,0.01834307945093719
1,592,1,0.1531236461652977
1,592,2,0.2809757304599389
1,592,3,0.14264090935430912
1,592,4,0.24880890826265414
1,592,5,0.10330162318074687
1,592,6,0.05280610312611611
0,593,0,0.037618861079966905
0,593,1,0.13229953612174344
0,593,2,0.21026770778282466
0,593,3,0.37879616819857165
0,593,4,0.11883951564848727
0,593,5,0.05958834876358864
0,593,6,0.06258986240481734
1,593,0,0.018091800660110707
1,593,1,0.1531236461652977
1,593,2,0.14396145939385163
1,593,3,0.32979739054617563
1,593,4,0.16586508903885167
1,593,5,0.036706086199974064
1,593,6,0.15245452799573866
0,594,0,0.1414942293913248
0,594,1,0.1212194898313498
0,594,2,0.304567434802294
0,594,3,0.12908978533200072
0,594,4,0.1353593702901681
0,594,5,0.04314692504577749
0,594,6,0.1251227653070852
1,594,0,0.2361666201607057
1,594,1,0.09260616497990656
1,594,2,0.2846746928659361
1,594,3,0.1994182203960721
1,594,4,0.11356140991633294
1,594,5,0.003970885567377888
1,594,6,0.06960200611366887
0,595,0,0.14404018609179753
0,595,1,0.11476678714737576
0,595,2,0.26489074272927843
0,595,3,0.234326690032713
0,595,4,0.07661490290061079
0,595,5,0.06658654679661546
0,595,6,0.09877414430160907
1,595,0,0.20086452579544523
1,595,1,0.09934070994718462
1,595,2,0.3137739724186996
1,595,3,0.2031636907407029
1,595,4,0.04631051958975647
1,595,5,0.02632050676747249
1,595,6,0.11022607474073888
0,596,0,0.10298384224453469
0,596,1,0.1762992769312505
0,596,2,0.46216754976131974
0,596,3,0.14116179399519654
0,596,4,0.06623923211881338
0,596,5,0.038610440016200384
0,596,6,0.012537864932684738
1,596,0,0.17403167695285018
1,596,1,0.26575547718628767
1,596,2,0.29452922599768394
1,596,3,0.15655083148725346
1,596,4,0.026423309141863367
1,596,5,0.08122666734664397
1,596,6,0.0014828118874174873
0,597,0,0.09345865321264207
0,597,1,0.24964502743571515
0,597,2,0.328126760252452
0,597,3,0.18128737442495163
0,597,4,0.09633387972535407
0,597,5,0.045643901250999236
0,597,6,0.005504403697885886
1,597,0,0.12839902109558815
1,597,1,0.24725447584391655
1,597,2,0.3377325029403122
1,597,3,0.1073315982466741
1,597,4,0.08530793450194951
1,597,5,0.046878284926398006
1,597,6,0.047096182445161464
0,598,0,0.09756473632759625
0,598,1,0.30811095031545394
0,598,2,0.24840217259094713
0,598,3,0.15187029748246328
0,598,4,0.12037345739957454
0,598,5,0.07189917024754383
0,598,6,0.0017792156364211803
1,598,0,0.05879382172227284
1,598,1,0.17650342070802416
1,598,2,0.40358194769770905
1,598,3,0.08888043273037816
1,598,4,0.19694099113464392
1,598,5,0.05265459004122501
1,598,6,0.022644795965746985
