index_0,sample,entry,value
3,475,1,0.8431473027059994
0,476,0,0.6020189442061912
0,476,1,0.3979810557938088
1,476,0,0.6500848139112025
1,476,1,0.34991518608879746
2,476,0,0.663363282239253
2,476,1,0.33663671776074705
3,476,0,0.5710779063068867
3,476,1,0.4289220936931133
0,477,0,0.3125513982995338
0,477,1,0.6874486017004662
1,477,0,0.48928190461957544
1,477,1,0.5107180953804246
2,477,0,0.43752296618636666
2,477,1,0.5624770338136333
3,477,0,0.40417649773557507
3,477,1,0.5958235022644249
0,478,0,0.18855834967085325
0,478,1,0.8114416503291467
1,478,0,0.19580220550151495
1,478,1,0.804197794498485
2,478,0,0.32761837871057764
2,478,1,0.6723816212894224
3,478,0,0.2830768291852417
3,478,1,0.7169231708147583
0,479,0,0.7896817472755282
0,479,1,0.21031825272447185
1,479,0,0.8103723205081959
1,479,1,0.18962767949180415
2,479,0,0.7555019681609454
2,479,1,0.2444980318390546
3,479,0,0.8668695964836352
3,479,1,0.13313040351636485
0,480,0,0.6905333183816835
0,480,1,0.3094666816183165
1,480,0,0.857472022695069
1,480,1,0.14252797730493105
2,480,0,0.6257603149203409
2,480,1,0.3742396850796591
3,480,0,0.7555564991765311
3,480,1,0.24444350082346888
0,481,0,0.765932014235307
0,481,1,0.234067985764693
1,481,0,0.7798840159556394
1,481,1,0.2201159840443606
2,481,0,0.6430144721540973
2,481,1,0.35698552784590243
3,481,0,0.6782399118788416
3,481,1,0.3217600881211584
0,482,0,0.39702354879919766
0,482,1,0.6029764512008023
1,482,0,0.36124021217003177
1,482,1,0.6387597878299682
2,482,0,0.36785742188398574
2,482,1,0.6321425781160143
3,482,0,0.48056435231909467
3,482,1,0.5194356476809053
0,483,0,0.17912531377345386
0,483,1,0.8208746862265461
1,483,0,0.16518552415532234
1,483,1,0.8348144758446776
2,483,0,0.21531792096416402
2,483,1,0.784682079035836
3,483,0,0.2518069121414226
3,483,1,0.7481930878585774
0,484,0,0.10622117736564127
0,484,1,0.8937788226343585
1,484,0,0.12688400016665757
1,484,1,0.8731159998333424
2,484,0,0.10252977543240704
2,484,1,0.897470224567593
3,484,0,0.1818648764308694
3,484,1,0.8181351235691305
0,485,0,0.14440211999774744
0,485,1,0.8555978800022523
1,485,0,0.10048857225170948
1,485,1,0.8995114277482905
2,485,0,0.17155963809133723
2,485,1,0.8284403619086628
3,485,0,0.1007234259750958
3,485,1,0.8992765740249042
0,486,0,0.07688608045180734
0,486,1,0.9231139195481924
1,486,0,0.08742218608626273
1,486,1,0.9125778139137373
2,486,0,0.1359564222956462
2,486,1,0.8640435777043538
3,486,0,0.08820498880351435
3,486,1,0.9117950111964856
0,487,0,0.05819649016358274
0,487,1,0.941803509836417
1,487,0,0.042691890211011385
1,487,1,0.9573081097889884
2,487,0,0.08540285885988305
2,487,1,0.9145971411401169
3,487,0,0.1198390320072349
3,487,1,0.8801609679927651
0,488,0,0.5246797450547513
0,488,1,0.47532025494524865
1,488,0,0.543718111875253
1,488,1,0.456281888124747
2,488,0,0.8429872827394167
2,488,1,0.1570127172605833
3,488,0,0.8998442974495513
3,488,1,0.10015570255044845
0,489,0,0.2988805942632604
0,489,1,0.7011194057367396
1,489,0,0.38062483724924223
1,489,1,0.6193751627507578
2,489,0,0.4052786455689093
2,489,1,0.5947213544310905
3,489,0,0.2732450610074826
3,489,1,0.7267549389925174
0,490,0,0.07951410651864921
0,490,1,0.9204858934813508
1,490,0,0.4224875466597
1,490,1,0.5775124533403
2,490,0,0.30850220555799773
2,490,1,0.691497794442002
3,490,0,0.41910944445558723
3,490,1,0.5808905555444128
0,491,0,0.2201742205604299
0,491,1,0.7798257794395701
1,491,0,0.31930789171048835
1,491,1,0.6806921082895117
2,491,0,0.3701209885946404
2,491,1,0.6298790114053594
3,491,0,0.37435750902955955
3,491,1,0.6256424909704404
0,492,0,0.24584605163251982
0,492,1,0.7541539483674802
1,492,0,0.13186816432033743
1,492,1,0.8681318356796626
2,492,0,0.23675326788766088
2,492,1,0.7632467321123388
3,492,0,0.10357236277637578
3,492,1,0.8964276372236242
0,493,0,0.049169476006288515
0,493,1,0.9508305239937115
1,493,0,0.2293992009376827
1,493,1,0.7706007990623173
2,493,0,0.03618863965805559
2,493,1,0.9638113603419441
3,493,0,0.07285231510889756
3,493,1,0.9271476848911024
0,494,0,0.2918848704628102
0,494,1,0.7081151295371898
1,494,0,0.34391671581853134
1,494,1,0.6560832841814687
2,494,0,0.42253692902767814
2,494,1,0.5774630709723216
3,494,0,0.4240491742954287
3,494,1,0.5759508257045713
0,495,0,0.5434717561813841
0,495,1,0.4565282438186159
1,495,0,0.6039424390076201
1,495,1,0.3960575609923799
2,495,0,0.584367827013332
2,495,1,0.41563217298666777
3,495,0,0.48573309845536794
3,495,1,0.5142669015446321
0,496,0,0.21642692846458814
0,496,1,0.7835730715354119
1,496,0,0.2981130233161735
1,496,1,0.7018869766838265
2,496,0,0.2909985020031436
2,496,1,0.7090014979968562
3,496,0,0.43732878730122615
3,496,1,0.5626712126987738
0,497,0,0.5999637365836838
0,497,1,0.40003626341631615
1,497,0,0.6124746880885545
1,497,1,0.38752531191144546
2,497,0,0.4878419071199849
2,497,1,0.5121580928800151
3,497,0,0.7016650162043425
3,497,1,0.29833498379565754
0,498,0,0.48711882576874177
0,498,1,0.5128811742312582
1,498,0,0.5613746553852297
1,498,1,0.4386253446147703
2,498,0,0.599589779120868
2,498,1,0.40041022087913203
3,498,0,0.5642635531068254
3,498,1,0.4357364468931746
0,499,0,0.6857388438170946
0,499,1,0.3142611561829054
1,499,0,0.8888043960324239
1,499,1,0.1111956039675761
2,499,0,0.9452115911121448
2,499,1,0.054788408887855154
3,499,0,0.8273581200977094
3,499,1,0.17264187990229063
0,500,0,0.012632107724264437
0,500,1,0.9873678922757355
1,500,0,0.04777598647075432
1,500,1,0.9522240135292457
2,500,0,0.013735273813800464
2,500,1,0.9862647261861995
3,500,0,0.030165030068587617
3,500,1,0.9698349699314124
0,501,0,0.4849459544835444
0,501,1,0.5150540455164556
1,501,0,0.31519407112117304
1,501,1,0.684805928878827
2,501,0,0.41312395160585935
2,501,1,0.5868760483941406
3,501,0,0.3226332101632805
3,501,1,0.6773667898367195
0,502,0,0.33824222909244483
0,502,1,0.6617577709075552
1,502,0,0.3764703585691813
1,502,1,0.6235296414308187
2,502,0,0.35069298226857715
2,502,1,0.6493070177314229
3,502,0,0.3893901401013449
3,502,1,0.6106098598986551
0,503,0,0.6977062191188285
0,503,1,0.30229378088117154
1,503,0,0.6961477503112863
1,503,1,0.3038522496887135
2,503,0,0.6337484329069076
2,503,1,0.36625156709309237
3,503,0,0.8820430070537035
3,503,1,0.11795699294629647
0,504,0,0.9388344692270807
0,504,1,0.06116553077291929
1,504,0,0.9166243306294447
1,504,1,0.08337566937055507
2,504,0,0.8950615904442184
2,504,1,0.1049384095557816
3,504,0,0.9317596913416183
3,504,1,0.06824030865838167
0,505,0,0.6294513474916644
0,505,1,0.3705486525083356
1,505,0,0.9055021456038367
1,505,1,0.0944978543961631
2,505,0,0.7679710299384969
2,505,1,0.23202897006150314
3,505,0,0.7030209284793437
3,505,1,0.2969790715206563
0,506,0,0.910176175646338
0,506,1,0.08982382435366199
1,506,0,0.9494471288726372
1,506,1,0.05055287112736262
2,506,0,0.8813175521764652
2,506,1,0.11868244782353476
3,506,0,0.8858407418013854
3,506,1,0.11415925819861458
0,507,0,0.9341073188230713
0,507,1,0.06589268117692866
1,507,0,0.9329833694539282
1,507,1,0.06701663054607154
2,507,0,0.8928080053466969
2,507,1,0.10719199465330309
3,507,0,0.9421227479906906
3,507,1,0.05787725200930938
0,508,0,0.5002363705043473
0,508,1,0.4997636294956526
1,508,0,0.6633376999518867
1,508,1,0.3366623000481131
2,508,0,0.7454465159271234
2,508,1,0.2545534840728766
3,508,0,0.7264082545565681
3,508,1,0.2735917454434319
0,509,0,0.7596769951956821
0,509,1,0.2403230048043179
1,509,0,0.9312026674852579
1,509,1,0.06879733251474185
2,509,0,0.8471568277869318
2,509,1,0.1528431722130682
3,509,0,0.7790937063893324
3,509,1,0.2209062936106676
0,510,0,0.7424959020108277
0,510,1,0.2575040979891723
1,510,0,0.8731329712941768
1,510,1,0.126867028705823
2,510,0,0.7654468304977112
2,510,1,0.23455316950228877
3,510,0,0.8044169220125679
3,510,1,0.19558307798743213
0,511,0,0.9763415179579118
0,511,1,0.023658482042088202
1,511,0,0.9498573577574236
1,511,1,0.050142642242576106
2,511,0,0.9563746679074554
2,511,1,0.043625332092544655
3,511,0,0.9773920875585963
3,511,1,0.022607912441403727
0,512,0,0.8726059136875919
0,512,1,0.12739408631240812
1,512,0,0.9546946395509186
1,512,1,0.04530536044908118
2,512,0,0.9133990396381746
2,512,1,0.08660096036182541
3,512,0,0.8558614433648057
3,512,1,0.14413855663519426
0,513,0,0.6044468899062643
0,513,1,0.39555311009373567
1,513,0,0.7079458810902207
1,513,1,0.29205411890977906
2,513,0,0.6540927011592184
2,513,1,0.34590729884078164
3,513,0,0.7681874271889093
3,513,1,0.23181257281109063
0,514,0,0.7966727210430572
0,514,1,0.2033272789569428
1,514,0,0.956037934403621
1,514,1,0.04396206559637882
2,514,0,0.9103262642555681
2,514,1,0.08967373574443194
3,514,0,0.8302103129191859
3,514,1,0.16978968708081413
0,515,0,0.7882202784720784
0,515,1,0.21177972152792157
1,515,0,0.8823217602570681
1,515,1,0.11767823974293168
2,515,0,0.8643231811785241
2,515,1,0.13567681882147586
3,515,0,0.8458800517343463
3,515,1,0.15411994826565367
0,516,0,0.8972122329525667
0,516,1,0.10278776704743334
1,516,0,0.9156658713049797
1,516,1,0.08433412869502005
2,516,0,0.9286374437885461
2,516,1,0.07136255621145393
3,516,0,0.9624107169267285
3,516,1,0.03758928307327147
0,517,0,0.8620683461783436
0,517,1,0.1379316538216564
1,517,0,0.7259957138708882
1,517,1,0.27400428612911154
2,517,0,0.6728772839494157
2,517,1,0.32712271605058435
3,517,0,0.7615075628369279
3,517,1,0.2384924371630721
0,518,0,0.86191366055019
0,518,1,0.13808633944980997
1,518,0,0.6509518778643331
1,518,1,0.3490481221356667
2,518,0,0.5930171367834276
2,518,1,0.4069828632165724
3,518,0,0.6241531056843914
3,518,1,0.3758468943156086
0,519,0,0.9779264532822038
0,519,1,0.022073546717796155
1,519,0,0.9790240229014875
1,519,1,0.020975977098512313
2,519,0,0.981997249457183
2,519,1,0.01800275054281697
3,519,0,0.9483192737457662
3,519,1,0.05168072625423386
0,520,0,0.8346253250043463
0,520,1,0.16537467499565375
1,520,0,0.7875682275318081
1,520,1,0.21243177246819162
2,520,0,0.8001775961013682
2,520,1,0.19982240389863182
3,520,0,0.8373659973476908
3,520,1,0.1626340026523092
0,521,0,0.9057328534651206
0,521,1,0.09426714653487944
1,521,0,0.9674896373046148
1,521,1,0.03251036269538502
2,521,0,0.9018871731207591
2,521,1,0.0981128268792409
3,521,0,0.9508504195003352
3,521,1,0.04914958049966478
0,522,0,0.6473348973220754
0,522,1,0.35266510267792467
1,522,0,0.510398164067773
1,522,1,0.48960183593222695
2,522,0,0.5805268820463131
2,522,1,0.4194731179536869
3,522,0,0.48185204850489405
3,522,1,0.518147951495106
0,523,0,0.9059463986160587
0,523,1,0.09405360138394128
1,523,0,0.9060200156974703
1,523,1,0.09397998430252998
2,523,0,0.8714614943921141
2,523,1,0.12853850560788596
3,523,0,0.8501343846528315
3,523,1,0.14986561534716822
0,524,0,0.6687655832899252
0,524,1,0.3312344167100746
1,524,0,0.6278516711622882
1,524,1,0.37214832883771176
2,524,0,0.6419010939662578
2,524,1,0.35809890603374217
3,524,0,0.5773058643078492
3,524,1,0.42269413569215075
0,525,0,0.7358009567535353
0,525,1,0.2641990432464645
1,525,0,0.6888671741218644
1,525,1,0.3111328258781356
2,525,0,0.7075958754510255
2,525,1,0.29240412454897446
3,525,0,0.7025831406071428
3,525,1,0.2974168593928572
0,526,0,0.46965011584134075
0,526,1,0.530349884158659
1,526,0,0.5748154793796052
1,526,1,0.4251845206203948
2,526,0,0.5614644166404965
2,526,1,0.4385355833595035
3,526,0,0.5349163424626666
3,526,1,0.4650836575373334
0,527,0,0.21933497208933012
0,527,1,0.7806650279106697
1,527,0,0.2882800560859655
1,527,1,0.7117199439140345
2,527,0,0.16430620580940536
2,527,1,0.8356937941905946
3,527,0,0.07734206556045997
3,527,1,0.92265793443954
0,528,0,0.15985747893621927
0,528,1,0.8401425210637805
1,528,0,0.0404525862413979
1,528,1,0.9595474137586021
2,528,0,0.39413929422796246
2,528,1,0.6058607057720375
3,528,0,0.18424001258051992
3,528,1,0.8157599874194801
0,529,0,0.5749995523260604
0,529,1,0.4250004476739394
1,529,0,0.7583487673243166
1,529,1,0.24165123267568345
2,529,0,0.4988402404118849
2,529,1,0.5011597595881151
3,529,0,0.6177627963908221
3,529,1,0.3822372036091779
0,530,0,0.936192691407376
0,530,1,0.06380730859262373
1,530,0,0.8732877783611934
1,530,1,0.12671222163880658
2,530,0,0.982162548751808
2,530,1,0.017837451248192
3,530,0,0.9707327201450466
3,530,1,0.029267279854953365
0,531,0,0.6197236146383301
0,531,1,0.38027638536166963
1,531,0,0.4901935521221272
1,531,1,0.5098064478778728
2,531,0,0.42332448362988334
2,531,1,0.5766755163701167
3,531,0,0.4711384654386881
3,531,1,0.5288615345613119
0,532,0,0.35524199151749175
0,532,1,0.644758008482508
1,532,0,0.40510680509575514
1,532,1,0.5948931949042449
2,532,0,0.4604429703194264
2,532,1,0.5395570296805736
3,532,0,0.7302481674284151
3,532,1,0.26975183257158486
0,533,0,0.9230861811187621
0,533,1,0.07691381888123794
1,533,0,0.8868793929708255
1,533,1,0.11312060702917448
2,533,0,0.8932028457412771
2,533,1,0.10679715425872299
3,533,0,0.9014061429401163
3,533,1,0.09859385705988366
0,534,0,0.7382505959530137
0,534,1,0.2617494040469863
1,534,0,0.3767844218805838
1,534,1,0.6232155781194162
2,534,0,0.3922124636729619
2,534,1,0.6077875363270381
3,534,0,0.6163324655169573
3,534,1,0.3836675344830427
0,535,0,0.8447014897572676
0,535,1,0.15529851024273245
1,535,0,0.8122117955890893
1,535,1,0.1877882044109107
2,535,0,0.832852011739852
2,535,1,0.16714798826014798
3,535,0,0.8541058057751354
3,535,1,0.14589419422486466
0,536,0,0.16639181427325955
0,536,1,0.8336081857267402
1,536,0,0.08714383659342545
1,536,1,0.9128561634065746
2,536,0,0.09279220385690266
2,536,1,0.9072077961430973
3,536,0,0.13281137373761231
3,536,1,0.8671886262623877
0,537,0,0.9691218424656314
0,537,1,0.030878157534368626
1,537,0,0.9834823271703597
1,537,1,0.01651767282964056
2,537,0,0.9776405659573576
2,537,1,0.0223594340426424
3,537,0,0.9672872874972478
3,537,1,0.032712712502752206
0,538,0,0.9041513763909679
0,538,1,0.09584862360903212
1,538,0,0.8781860794420145
1,538,1,0.12181392055798546
2,538,0,0.868151690574657
2,538,1,0.13184830942534295
3,538,0,0.7846616502932962
3,538,1,0.21533834970670385
0,539,0,0.8496133174445553
0,539,1,0.15038668255544474
1,539,0,0.5813812636226843
1,539,1,0.41861873637731567
2,539,0,0.2135489897959979
2,539,1,0.7864510102040021
3,539,0,0.8189714468298912
3,539,1,0.1810285531701088
0,540,0,0.8711802084575255
0,540,1,0.12881979154247444
1,540,0,0.947369516784909
1,540,1,0.05263048321509095
2,540,0,0.9916154428480016
2,540,1,0.008384557151998368
3,540,0,0.9541079123670482
3,540,1,0.04589208763295183
0,541,0,0.9321773984623674
0,541,1,0.06782260153763264
1,541,0,0.9254298449207689
1,541,1,0.0745701550792311
2,541,0,0.8826503997405207
2,541,1,0.1173496002594793
3,541,0,0.8485663388514507
3,541,1,0.15143366114854928
0,542,0,0.6891519192778719
0,542,1,0.3108480807221281
1,542,0,0.8078970645811795
1,542,1,0.1921029354188205
2,542,0,0.8024888034248898
2,542,1,0.19751119657511018
3,542,0,0.7840612229528396
3,542,1,0.21593877704716036
0,543,0,0.7391081364658028
0,543,1,0.26089186353419724
1,543,0,0.7652891569277016
1,543,1,0.2347108430722984
2,543,0,0.719704927573003
2,543,1,0.280295072426997
3,543,0,0.7522946313985397
3,543,1,0.2477053686014603
0,544,0,0.9125223603622394
0,544,1,0.08747763963776056
1,544,0,0.7476192225740006
1,544,1,0.2523807774259994
2,544,0,0.8113771474729243
2,544,1,0.1886228525270756
3,544,0,0.7991611833491395
3,544,1,0.20083881665086045
0,545,0,0.39059520283085647
0,545,1,0.6094047971691435
1,545,0,0.44204685271580435
1,545,1,0.5579531472841954
2,545,0,0.37400547286270736
2,545,1,0.6259945271372926
3,545,0,0.3804778172507459
3,545,1,0.6195221827492541
0,546,0,0.5060704792700812
0,546,1,0.4939295207299188
1,546,0,0.4956747776196759
1,546,1,0.5043252223803241
2,546,0,0.2661903208746211
2,546,1,0.733809679125379
3,546,0,0.19850126344258445
3,546,1,0.8014987365574155
0,547,0,0.5501158173480216
0,547,1,0.44988418265197844
1,547,0,0.6060427314864484
1,547,1,0.3939572685135516
2,547,0,0.511654817341598
2,547,1,0.488345182658402
3,547,0,0.5783070370721044
3,547,1,0.4216929629278956
0,548,0,0.9687872441787999
0,548,1,0.03121275582120011
1,548,0,0.9795546174010415
1,548,1,0.02044538259895846
2,548,0,0.9788810118337467
2,548,1,0.021118988166253374
3,548,0,0.9453671301077967
3,548,1,0.05463286989220302
0,549,0,0.5530180744440821
0,549,1,0.44698192555591787
1,549,0,0.13458723268584172
1,549,1,0.8654127673141583
2,549,0,0.34341928425175794
2,549,1,0.6565807157482421
3,549,0,0.06799212149732048
3,549,1,0.9320078785026795
0,550,0,0.6906886130949985
0,550,1,0.3093113869050015
1,550,0,0.5774601978963803
1,550,1,0.42253980210361974
2,550,0,0.5833057015150673
2,550,1,0.41669429848493267
3,550,0,0.602422540028643
3,550,1,0.39757745997135696
0,551,0,0.6622039592262874
0,551,1,0.3377960407737126
1,551,0,0.7737093765130336
1,551,1,0.22629062348696638
2,551,0,0.8101408365158907
2,551,1,0.18985916348410925
3,551,0,0.7018120595398272
3,551,1,0.2981879404601729
0,552,0,0.044026618381053595
0,552,1,0.9559733816189464
1,552,0,0.09835052474018242
1,552,1,0.9016494752598175
2,552,0,0.06474209580902729
2,552,1,0.9352579041909728
3,552,0,0.04079367272741483
3,552,1,0.9592063272725851
0,553,0,0.10254946983191433
0,553,1,0.8974505301680856
1,553,0,0.0962728301979934
1,553,1,0.9037271698020066
2,553,0,0.06719312861156584
2,553,1,0.9328068713884341
3,553,0,0.09637693547732515
3,553,1,0.9036230645226748
0,554,0,0.2641499480902674
0,554,1,0.7358500519097326
1,554,0,0.2503340449823141
1,554,1,0.7496659550176858
2,554,0,0.2862022514297151
2,554,1,0.7137977485702849
3,554,0,0.23650476275719057
3,554,1,0.7634952372428094
0,555,0,0.00921651452568073
0,555,1,0.9907834854743193
1,555,0,0.012223057830282248
1,555,1,0.9877769421697178
2,555,0,0.007593528364975775
2,555,1,0.9924064716350243
3,555,0,0.02242491204801637
3,555,1,0.9775750879519837
0,556,0,0.044811385997851394
0,556,1,0.9551886140021486
1,556,0,0.0814392772315885
1,556,1,0.9185607227684115
2,556,0,0.11216736267006186
2,556,1,0.8878326373299381
3,556,0,0.07701369143644962
3,556,1,0.9229863085635504
0,557,0,0.3007072171929168
0,557,1,0.6992927828070832
1,557,0,0.23818923116804233
1,557,1,0.7618107688319576
2,557,0,0.10456565257914721
2,557,1,0.8954343474208528
3,557,0,0.13077041553516197
3,557,1,0.869229584464838
0,558,0,0.5149798898836511
0,558,1,0.48502011011634893
1,558,0,0.40762399499267743
1,558,1,0.5923760050073226
2,558,0,0.34988351976695986
2,558,1,0.6501164802330401
3,558,0,0.3426550181478317
3,558,1,0.6573449818521683
0,559,0,0.985106681204163
0,559,1,0.01489331879583699
1,559,0,0.98801503433062
1,559,1,0.01198496566938001
2,559,0,0.9979546940482792
2,559,1,0.0020453059517208105
3,559,0,0.9877432582609674
3,559,1,0.012256741739032573
0,560,0,0.9981179580460198
0,560,1,0.0018820419539802291
1,560,0,0.991349766913099
1,560,1,0.008650233086901049
2,560,0,0.9878109563714759
2,560,1,0.012189043628524132
3,560,0,0.998222213731678
3,560,1,0.0017777862683220347
0,561,0,0.9977129187216953
0,561,1,0.0022870812783046812
1,561,0,0.9945772731305663
1,561,1,0.005422726869433658
2,561,0,0.9998009877112417
2,561,1,1.9901228875833556E-4
3,561,0,0.9938073385893114
3,561,1,0.006192661410688638
0,562,0,0.9718905594832478
0,562,1,0.028109440516752248
1,562,0,0.9701673041924229
1,562,1,0.02983269580757708
2,562,0,0.9756005195617466
2,562,1,0.024399480438253362
3,562,0,0.9849544152816453
3,562,1,0.015045584718354672
0,563,0,0.995765315352184
0,563,1,0.004234684647815956
1,563,0,0.9701631551796853
1,563,1,0.029836844820314724
2,563,0,0.9866070217601663
2,563,1,0.013392978239833653
3,563,0,0.9828850640901405
3,563,1,0.01711493590985941
0,564,0,0.01171252115603516
0,564,1,0.9882874788439648
1,564,0,0.00420699948255443
1,564,1,0.9957930005174456
2,564,0,0.029893388725180103
2,564,1,0.9701066112748201
3,564,0,0.00650477578601405
3,564,1,0.993495224213986
0,565,0,1.8638310082154276E-7
0,565,1,0.9999998136168992
1,565,0,0.02229392999092572
1,565,1,0.9777060700090743
2,565,0,0.01525550362376682
2,565,1,0.9847444963762334
3,565,0,9.600190450384564E-4
3,565,1,0.9990399809549615
0,566,0,0.09391595308337745
0,566,1,0.9060840469166226
1,566,0,0.045327992295076
1,566,1,0.954672007704924
2,566,0,0.10417213821944209
2,566,1,0.8958278617805582
3,566,0,0.03449269702312519
3,566,1,0.9655073029768748
0,567,0,0.7345065124011128
0,567,1,0.26549348759888725
1,567,0,0.4872354630523812
1,567,1,0.5127645369476188
2,567,0,0.6484500431604567
2,567,1,0.35154995683954327
3,567,0,0.5256210113483973
3,567,1,0.47437898865160266
0,568,0,0.9971136289542469
0,568,1,0.0028863710457530667
1,568,0,0.9993792145031187
1,568,1,6.207854968814805E-4
2,568,0,0.9997920574156085
2,568,1,2.079425843914597E-4
3,568,0,0.9972761548866199
3,568,1,0.002723845113380136
0,569,0,0.06365158558565254
0,569,1,0.9363484144143475
1,569,0,0.05684861686974148
1,569,1,0.9431513831302585
2,569,0,0.049716690877082775
2,569,1,0.9502833091229173
3,569,0,0.054565518640234845
3,569,1,0.9454344813597652
0,570,0,0.922663567347123
0,570,1,0.07733643265287704
1,570,0,0.7109564215827963
1,570,1,0.2890435784172035
2,570,0,0.6635513450738098
2,570,1,0.3364486549261905
3,570,0,0.9614898231081196
3,570,1,0.03851017689188041
0,571,0,0.33047562289626464
0,571,1,0.6695243771037354
1,571,0,0.4449862522667145
1,571,1,0.5550137477332853
2,571,0,0.7295051182024599
2,571,1,0.27049488179754033
3,571,0,0.7644216835417698
3,571,1,0.2355783164582302
0,572,0,0.7301544677458724
0,572,1,0.26984553225412755
1,572,0,0.4450200247618809
1,572,1,0.5549799752381188
2,572,0,0.3699725172391833
2,572,1,0.630027482760817
3,572,0,0.8731901039648462
3,572,1,0.1268098960351538
0,573,0,0.07277073697657521
0,573,1,0.9272292630234248
1,573,0,0.4631534732882392
1,573,1,0.5368465267117606
2,573,0,0.2836796280086891
2,573,1,0.7163203719913112
3,573,0,0.2598216995453122
3,573,1,0.7401783004546878
0,574,0,0.38562758834380984
0,574,1,0.6143724116561902
1,574,0,0.7208442387678006
1,574,1,0.2791557612321992
2,574,0,0.19609969988788145
2,574,1,0.8039003001121188
3,574,0,0.31448984293595705
3,574,1,0.685510157064043
0,575,0,0.29840363292746575
0,575,1,0.7015963670725343
1,575,0,0.05610041647410101
1,575,1,0.9438995835258988
2,575,0,0.37013265456406474
2,575,1,0.6298673454359355
3,575,0,0.2747382246250891
3,575,1,0.7252617753749109
0,576,0,0.5257414990569337
0,576,1,0.4742585009430663
1,576,0,0.451860723191236
1,576,1,0.5481392768087638
2,576,0,0.6576532609745909
2,576,1,0.3423467390254094
3,576,0,0.8189169421898717
3,576,1,0.18108305781012835
0,577,0,0.9567023535833212
0,577,1,0.043297646416678826
1,577,0,0.8639013002029698
1,577,1,0.13609869979702996
2,577,0,0.9111835319584405
2,577,1,0.08881646804155975
3,577,0,0.9878666192426998
3,577,1,0.012133380757300222
0,578,0,0.637101935078955
0,578,1,0.36289806492104504
1,578,0,0.6636081706087377
1,578,1,0.3363918293912621
2,578,0,0.8828915042817196
2,578,1,0.11710849571828064
3,578,0,0.80951077330325
3,578,1,0.19048922669674992
0,579,0,0.9925883315056031
0,579,1,0.007411668494396895
1,579,0,0.9975225944041063
1,579,1,0.0024774055958935236
2,579,0,0.9760605418252659
2,579,1,0.023939458174734307
3,579,0,0.9857538621504884
3,579,1,0.014246137849511564
0,580,0,0.49925865718738427
0,580,1,0.5007413428126157
1,580,0,0.3362156987568958
1,580,1,0.663784301243104
2,580,0,0.3951512752847623
2,580,1,0.6048487247152379
3,580,0,0.36333775843023886
3,580,1,0.6366622415697611
0,581,0,0.9255550051339972
0,581,1,0.07444499486600276
1,581,0,0.9619809726266224
1,581,1,0.03801902737337737
2,581,0,0.8986208028320939
2,581,1,0.10137919716790633
3,581,0,0.997705417586597
3,581,1,0.002294582413402968
0,582,0,0.9004195146726766
0,582,1,0.09958048532732347
1,582,0,0.859477017619403
1,582,1,0.1405229823805968
2,582,0,0.8969271276090266
2,582,1,0.10307287239097362
3,582,0,0.880772009681674
3,582,1,0.11922799031832604
0,583,0,0.9191868902698579
0,583,1,0.08081310973014211
1,583,0,0.9142733501834073
1,583,1,0.08572664981659255
2,583,0,0.8335822205969778
2,583,1,0.16641777940302238
3,583,0,0.8789104219803128
3,583,1,0.12108957801968723
0,584,0,0.997526249688516
0,584,1,0.002473750311484002
1,584,0,0.9784786325212986
1,584,1,0.021521367478701148
2,584,0,0.9929206290416113
2,584,1,0.007079370958388931
3,584,0,0.9976372004767938
3,584,1,0.0023627995232061716
0,585,0,0.5943168569669006
0,585,1,0.4056831430330994
1,585,0,0.6064982370444406
1,585,1,0.39350176295555916
2,585,0,0.3063709988381528
2,585,1,0.6936290011618474
3,585,0,0.6475625771782743
3,585,1,0.3524374228217258
0,586,0,0.8238154673699848
0,586,1,0.1761845326300152
1,586,0,0.8285185233104404
1,586,1,0.17148147668955938
2,586,0,0.6823174263138875
2,586,1,0.31768257368611275
3,586,0,0.8202663243769682
3,586,1,0.1797336756230318
0,587,0,0.574617204038643
0,587,1,0.425382795961357
1,587,0,0.14687569558590277
1,587,1,0.853124304414097
2,587,0,0.5560650614093462
2,587,1,0.443934938590654
3,587,0,0.5410233027009701
3,587,1,0.4589766972990299
0,588,0,0.9947481886284889
0,588,1,0.005251811371511095
1,588,0,0.997250170353074
1,588,1,0.0027498296469260497
2,588,0,0.9989580773762179
2,588,1,0.00104192262378211
3,588,0,0.9939771837651444
3,588,1,0.006022816234855344
0,589,0,0.9872588824037175
0,589,1,0.012741117596282475
1,589,0,0.9942432705267283
1,589,1,0.00575672947327166
2,589,0,0.996154208908391
2,589,1,0.0038457910916089855
3,589,0,0.9755616461852917
3,589,1,0.024438353814708047
0,590,0,0.993397970038571
0,590,1,0.006602029961429014
1,590,0,0.9676177795948779
1,590,1,0.0323822204051221
2,590,0,0.9781136918768568
2,590,1,0.021886308123143183
3,590,0,0.9702874170145699
3,590,1,0.029712582985429892
0,591,0,0.992437494399965
0,591,1,0.007562505600035039
1,591,0,0.9976867983747864
1,591,1,0.0023132016252136456
2,591,0,0.9931707362592622
2,591,1,0.006829263740737779
3,591,0,0.9984882932752767
3,591,1,0.0015117067247235891
0,592,0,0.8419681726171879
0,592,1,0.1580318273828121
1,592,0,0.9027221508659086
1,592,1,0.0972778491340914
2,592,0,0.9027316966361717
2,592,1,0.09726830336382826
